State,Year,Candidate,Party,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Massachusetts,2016,Ben Carson,Republican,0,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,39,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,21,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,8,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,9,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,1,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,26,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,10,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,8,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,7,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,51,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1223,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,458,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,460,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,234,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,25,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,462,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,561,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,412,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,108,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,55,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,871,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,150,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,212,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,157,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,46,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,987,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,1330,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,969,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,188,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,8,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,134,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,58,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,32,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,17,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,0,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,15,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,12,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,10,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,5,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,15,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,230,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,249,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,212,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,60,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,31,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,551,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,228,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,202,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,150,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,31,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,686,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,153,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,179,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,106,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,18,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,276,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,71,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,71,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,75,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,18,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,362,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,171,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,149,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,78,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,88,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1298,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,496,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,398,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,296,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,7,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,41,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,14,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,24,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,5,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,9,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,100,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,49,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,30,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,26,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,51,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,759,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,565,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,499,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,192,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,150,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,2155,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,804,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,662,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,523,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,83,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1560,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,932,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,880,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,322,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,7,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,124,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,50,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,30,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,32,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,49,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,553,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,173,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,209,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,120,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,15,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,494,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,559,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,403,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,83,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,49,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1012,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,239,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,282,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,189,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,30,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1000,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,674,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,556,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,200,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,150,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,3856,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,928,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,1028,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,613,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,3,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,98,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,43,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,21,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,19,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,51,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1242,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,197,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,290,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,185,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,69,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,985,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,445,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,440,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,273,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,4,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,99,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,53,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,42,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,16,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,16,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,123,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,103,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,117,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,50,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,64,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,2079,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,463,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,526,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,351,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,72,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,593,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,89,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,120,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,139,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,24,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1274,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,920,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,742,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,209,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,4,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,45,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,14,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,14,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,9,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,1,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,1167,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,247,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,231,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,147,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,105,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,2826,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,587,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,694,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,466,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,277,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,4266,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,1266,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,1513,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,1113,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,7,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,50,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,34,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,7,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ted Cruz,Republican,28,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Ben Carson,Republican,42,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Donald Trump,Republican,838,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,John Kasich,Republican,332,514108,438598,4709800,0.4036780355948681
Massachusetts,2016,Marco Rubio,Republican,375,514108,438598,4709800,0.4036780355948681
